family,size,seed,label,status,N,E,s,t,terminal_fallback,L,m,wstar,wmax,lightsum_m,lightsum_m_minus_1,girth,girth_exact,cert_sharp_margin,cert_pure_margin,cert39_margin,rho,gamma,gamma_threshold,gamma_sharp,gamma_sharp_threshold,cycle_cert,cycle_bound,cycle_note,cycle_witness_delta,pure_status,delta_min_pure,delta_both_aux,delta_one_aux_S,delta_one_aux_T,delta_aux_free,argmin_subcase,dfs_nodes,witness_subcase,witness_walk,witness_weights,verdict,verdict_note,censor_note,cycle_wall_s,pure_wall_s,total_wall_s,cycle_rss_mib,pure_rss_mib,peak_rss_mib
mtn_knn,30,15,mtnknn_N30_seed15,ok,30,71,0,29,0,8,10,7.288902431726456,11.928755760192871,3.4555840343236923,2.986875042319298,1.0260242372751236,1,-4.302027389407158,-4.296997025609016,-15.762074157595634,0.03818976690788896,0.3792707137121274,2.1092512483932278,0.3642523771563626,0.8888888888888888,OPEN,-4.302027389407158,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-3.8194550126791,,,,,,,one_aux_S,0 11 26 25 15 6 2 16 3 21,0.458648264 0.468708992 0.643277884 0.134929135 0.475668937 0.29448539 0.287611127 0.386779249 0.638676882,WITNESS,pure-path one_aux_S,,7.200241088867188e-05,0.00011324882507324219,0.08911633491516113,56.4453125,56.4453125,56.4453125
mtn_knn,30,16,mtnknn_N30_seed16,ok,30,74,0,29,0,7,9,9.854624301195145,4.931689262390137,1.9933631494641304,1.641580380499363,0.42708074301481247,1,-8.213043920695782,-8.207458458840847,-12.792950414121151,0.14273035026106007,0.15732650107283092,1.1670121309054904,0.1457572393462774,0.875,OPEN,-8.213043920695782,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.0786377415060997,,,,,,,one_aux_S,0 25 12 21 1 3 23 13 6,0.578153849 0.549115062 0.810868382 1.67599833 4.35674953 0.400385678 1.32627785 0.156875744,WITNESS,pure-path one_aux_S,,7.987022399902344e-05,0.00017881393432617188,0.13142085075378418,56.55859375,56.55859375,56.77734375
mtn_knn,30,17,mtnknn_N30_seed17,ok,30,82,0,29,0,6,8,15.831970691680908,5.777369022369385,1.4588068723678589,1.2023293375968933,0.46017999947071075,1,-14.629641354084015,-14.628698870539665,-20.150532841682434,0.22836188684937625,0.06910732565029346,1.0236884024838346,0.06509410759558845,0.8571428571428571,OPEN,-14.629641354084015,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-13.318563491106033,,,,,,,one_aux_S,0 1 20 22 14 21 26 5,0.177614048 0.127598152 0.134219959 0.0981865078 0.256477535 0.864919364 1.70878327,WITNESS,pure-path one_aux_S,,6.008148193359375e-05,9.584426879882812e-05,0.08417201042175293,56.61328125,56.61328125,56.61328125
mtn_knn,30,18,mtnknn_N30_seed18,ok,30,79,0,29,0,7,9,14.624027997255325,8.404520034790039,1.8190698772668839,1.490766480565071,0.8935945183038712,1,-13.133261516690254,-13.119189739227295,-21.20947815477848,0.12428710075666753,0.09674708821869536,1.2247715141939457,0.08919708514912951,0.875,OPEN,-13.133261516690254,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-7.927330985665321,,,,,,,one_aux_S,0 16 12 28 13 2 17 11 9,0.0835704952 0.428741455 1.7995137 0.36370042 1.24319017 0.265476435 0.528605223 3.96779823,WITNESS,pure-path one_aux_S,,0.0001220703125,0.00017976760864257812,0.13814043998718262,56.73828125,56.95703125,56.95703125
mtn_knn,30,19,mtnknn_N30_seed19,ok,30,75,0,29,0,5,7,9.011101007461548,8.023807525634766,1.5118603110313416,1.20551136136055,0.8839748054742813,1,-7.805589646100998,-7.777371622622013,-15.523048222064972,0.1123045509089362,0.11984109614031004,1.350311332575131,0.11148391304258481,0.8333333333333334,OPEN,-7.805589646100998,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-6.2352184653282166,,,,,,,one_aux_S,0 2 21 14 7 15 19,0.182915777 0.535332322 1.05262649 0.421276569 0.231821001 0.703820765,WITNESS,pure-path one_aux_S,,0.00010824203491210938,0.00014495849609375,0.09675335884094238,56.12109375,56.33984375,56.33984375
mtn_knn,30,20,mtnknn_N30_seed20,ok,30,79,0,29,0,5,7,10.107550472021103,6.466497898101807,1.3299430459737778,1.026018962264061,0.7479032129049301,1,-9.081531509757042,-9.052032113075256,-15.244105324149132,0.15630640620772646,0.09398511748047149,1.1712636025345493,0.08459179147841038,0.8333333333333334,OPEN,-9.081531509757042,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-2.5034106448292732,,,,,,,one_aux_S,0 27 18 7 25 26 8,0.0797098652 1.36557984 4.03586388 1.39071906 0.511156797 0.442220777,WITNESS,pure-path one_aux_S,,7.43865966796875e-05,9.1552734375e-05,0.08266210556030273,56.52734375,56.52734375,56.74609375
mtn_knn,30,21,mtnknn_N30_seed21,ok,30,72,0,29,0,6,8,12.564864039421082,6.629741191864014,1.1673745177686214,0.9529092870652676,0.36400504410266876,1,-11.611954752355814,-11.608916830271482,-18.027230713516474,0.15793557742043565,0.06968088835498498,1.1457309747481443,0.06500503199640821,0.8571428571428571,OPEN,-11.611954752355814,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-7.213498622179031,,,,,,,one_aux_S,0 12 21 24 10 27 3 16,0.158877179 0.208389387 0.376446277 1.97397411 1.41448367 0.950638115 0.537113369,WITNESS,pure-path one_aux_S,,6.4849853515625e-05,9.799003601074219e-05,0.08574342727661133,56.23046875,56.23046875,56.23046875
mtn_knn,30,22,mtnknn_N30_seed22,ok,30,76,0,29,0,6,8,6.096173882484436,4.019480228424072,2.7094260901212692,2.1227768510580063,0.44552646577358246,1,-3.9733970314264297,-3.931244120001793,-7.406228020787239,0.12638810526161362,0.3333352372755486,1.2445085605218136,0.2984696713491788,0.8571428571428571,OPEN,-3.9733970314264297,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.29973332583904266,,,,,,,one_aux_S,0 10 23 3 8 11 16 28,1.17189538 0.915363193 1.09550476 0.807422221 0.963647306 0.602484047 0.480247289,WITNESS,pure-path one_aux_S,,5.7697296142578125e-05,9.846687316894531e-05,0.08185243606567383,56.3671875,56.3671875,56.3671875
mtn_knn,30,23,mtnknn_N30_seed23,ok,30,76,0,29,0,5,7,6.717748999595642,7.4989824295043945,1.3602438196539879,1.0076948329806328,0.9110034853219986,1,-5.710054166615009,-5.658565059304237,-12.856487609446049,0.08958214081373192,0.14463218682072823,1.5116385212150867,0.1250040295046858,0.8333333333333334,OPEN,-5.710054166615009,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.7298739552497864,,,,,,,one_aux_S,0 26 9 20 11 15 22,2.61237335 0.549354374 0.533643723 0.710253119 1.21506369 0.734373569,WITNESS,pure-path one_aux_S,,0.000118255615234375,0.00014925003051757812,0.14051580429077148,56.7890625,56.7890625,56.7890625
mtn_knn,30,24,mtnknn_N30_seed24,ok,30,76,0,29,0,7,9,18.943205654621124,8.79245376586914,2.519460305571556,2.0265551060438156,1.297607108950615,1,-16.91665054857731,-16.84634879231453,-25.21619911491871,0.15389175242975753,0.10344501735316028,1.1387818905934621,0.09360800648626039,0.875,OPEN,-16.91665054857731,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.01120063662529,,,,,,,one_aux_S,0 17 10 12 26 14 16 6 2,0.352301687 1.9212184 0.832046688 3.83509016 0.30379802 0.932759523 5.74853563 2.01250982,WITNESS,pure-path one_aux_S,,7.176399230957031e-05,0.00011110305786132812,0.08431482315063477,55.921875,55.921875,55.921875
mtn_knn,30,25,mtnknn_N30_seed25,ok,30,74,0,29,0,7,9,12.31971824169159,9.090206146240234,1.9842047970741987,1.6403859537094831,0.7916767299175262,1,-10.679332287982106,-10.663444625213742,-19.425719590857625,0.09680527154717028,0.12526831924627474,1.3516675532791564,0.11650734873452066,0.875,OPEN,-10.679332287982106,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.9829396605491638,,,,,,,one_aux_S,0 9 20 10 24 23 12 7 25,0.385463953 4.44860268 1.45003271 3.26819658 0.228336275 0.802069306 0.250654936 1.00684428,WITNESS,pure-path one_aux_S,,7.271766662597656e-05,0.00010418891906738281,0.08432793617248535,56.10546875,56.10546875,56.10546875
mtn_knn,30,26,mtnknn_N30_seed26,ok,30,74,0,29,0,6,8,9.21127325296402,6.512216091156006,2.0928921848535538,1.7364896386861801,0.6808953434228897,1,-7.47478361427784,-7.471395209431648,-13.630597159266472,0.11787171888477796,0.17040740140187183,1.280237452981364,0.1615867480452275,0.8571428571428571,OPEN,-7.47478361427784,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-2.923681363463402,,,,,,,one_aux_S,0 27 12 14 21 16 25 8,0.479673535 0.937821448 2.16044688 1.31675184 0.356402546 0.861682773 0.349625736,WITNESS,pure-path one_aux_S,,7.081031799316406e-05,9.751319885253906e-05,0.09243130683898926,56.41796875,56.63671875,56.63671875
mtn_knn,30,27,mtnknn_N30_seed27,ok,30,74,0,29,0,6,8,8.756251335144043,5.624703407287598,1.8387234471738338,1.487164732068777,0.7100951038300991,1,-7.269086603075266,-7.254261214286089,-12.542231295257807,0.12972908230442698,0.15749234833466436,1.2317732376564203,0.145577437044474,0.8571428571428571,OPEN,-7.269086603075266,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-2.190706640481949,,,,,,,one_aux_S,0 17 26 24 16 9 22 6,0.569780469 0.359912664 0.987812042 2.16026783 1.30926466 0.321907938 1.71319818,WITNESS,pure-path one_aux_S,,6.413459777832031e-05,9.918212890625e-05,0.0919790267944336,56.4140625,56.4140625,56.4140625
mtn_knn,30,28,mtnknn_N30_seed28,ok,30,73,0,29,0,7,9,7.813947767019272,6.311156272888184,2.8331691324710846,2.4648374021053314,0.8935912549495697,1,-5.34911036491394,-5.347741097211838,-11.29193490743637,0.08843690475758736,0.28200546735450427,1.4059720334206882,0.2760106403507324,0.875,OPEN,-5.34911036491394,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-1.8380707502365112,,,,,,,one_aux_S,0 25 21 5 26 10 17 11 13,1.40434444 0.310263127 0.564320862 0.323801428 0.424197912 0.988387942 1.56863773 0.783847153,WITNESS,pure-path one_aux_S,,6.508827209472656e-05,0.00011229515075683594,0.08918094635009766,56.7734375,56.7734375,56.7734375
mtn_knn,30,29,mtnknn_N30_seed29,ok,30,72,0,29,0,7,9,7.284086748957634,8.2277250289917,1.566525388509035,1.3038892932236195,0.2657943405210972,1,-5.9801974557340145,-5.971934165805578,-13.945286389440298,0.06323642426144525,0.16726992380772834,1.656315048099486,0.1566295365350958,0.875,OPEN,-5.9801974557340145,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.022225508466362953,,,,,,,one_aux_S,0 23 17 12 26 9 4 19 29,1.37716031 1.57206154 0.963154197 1.72699797 1.20761979 0.234298825 0.1574433 0.0462506227,WITNESS,pure-path one_aux_S,,5.269050598144531e-05,0.00010895729064941406,0.08585333824157715,56.6015625,56.8203125,56.8203125
mtn_knn,30,30,mtnknn_N30_seed30,ok,30,76,0,29,0,7,9,14.645299077033997,9.825319290161133,2.273442603647709,1.871977038681507,0.5014502331614494,1,-12.77332203835249,-12.763385437428951,-22.19717576354742,0.10646908872104026,0.12073725001241474,1.29957763746397,0.11184339085399181,0.875,OPEN,-12.77332203835249,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.116402760148048,,,,,,,one_aux_S,0 10 14 4 8 25 9 6 7,1.21788692 3.92608762 0.921178579 1.72080874 0.661508143 1.1218282 0.811753869 0.29568848,WITNESS,pure-path one_aux_S,,5.4836273193359375e-05,0.00012421607971191406,0.08702206611633301,56.328125,56.328125,56.328125
mtn_knn,30,31,mtnknn_N30_seed31,ok,30,76,0,29,0,5,7,4.2452822625637054,6.6077070236206055,1.8653358668088913,1.5239616185426712,0.9539807438850403,1,-2.7213206440210342,-2.715840831398964,-8.98765341937542,0.06424743481192602,0.31385021762998894,1.8260588401337272,0.29914807471136173,0.8333333333333334,OPEN,-2.7213206440210342,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.24042727053165436,,,,,,,one_aux_S,0 18 17 1 28 22 21,0.888805211 0.983587265 1.03271413 0.697560966 0.272632331 0.259110183,WITNESS,pure-path one_aux_S,,7.104873657226562e-05,8.893013000488281e-05,0.08708381652832031,56.21875,56.21875,56.21875
mtn_knn,30,32,mtnknn_N30_seed32,ok,30,74,0,29,0,6,8,15.50810045003891,5.915850639343262,1.2567750485613942,0.9753302009776235,0.40960216522216797,1,-14.532770249061286,-14.52692701201886,-20.167176040820777,0.21845407921140084,0.06077993171747096,1.0361013180693135,0.05390713826086803,0.8571428571428571,OPEN,-14.532770249061286,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-8.086933240294456,,,,,,,one_aux_S,0 5 1 24 3 6 7 19,0.281444848 0.703429639 0.55219841 1.05447876 1.11883032 3.57590604 0.269758373,WITNESS,pure-path one_aux_S,,9.560585021972656e-05,0.00015044212341308594,0.13983368873596191,56.62109375,56.62109375,56.62109375
mtn_knn,30,33,mtnknn_N30_seed33,ok,30,76,0,29,0,7,9,2.491914987564087,5.864651203155518,0.984040935523808,0.783071001060307,0.49076989386230707,1,-1.7088439865037799,-1.6947431592270732,-7.3725252551957965,0.030350300728435163,0.30713935904460277,2.608255704591387,0.2749640855916827,0.875,OPEN,-1.7088439865037799,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-1.0471444688737392,,,,,,,one_aux_S,0 16 17 2 5 8 19 27 28,0.045703318 0.246615231 0.12416216 0.280592114 0.300388724 0.200969934 0.0694721043 0.353733867,WITNESS,pure-path one_aux_S,,8.797645568847656e-05,0.00011086463928222656,0.08702421188354492,56.59765625,56.59765625,56.59765625
mtn_knn,30,34,mtnknn_N30_seed34,ok,30,79,0,29,0,6,8,6.34220814704895,7.998587608337402,1.7985422015190125,1.4661267697811127,0.8852623850107193,1,-4.8760813772678375,-4.8545631766319275,-12.54225355386734,0.0660763339063146,0.2126872249954316,1.6958757213833133,0.19814551324187432,0.8571428571428571,OPEN,-4.8760813772678375,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.5407423079013824,,,,,,,one_aux_S,0 15 22 6 18 10 19 24,0.154298529 0.28937903 0.178058952 0.410526425 0.242975309 0.253416598 0.545621991,WITNESS,pure-path one_aux_S,,7.700920104980469e-05,0.0001163482666015625,0.09739971160888672,56.26953125,56.26953125,56.26953125
mtn_knn,30,35,mtnknn_N30_seed35,ok,30,73,0,29,0,7,9,11.0327408015728,5.094600677490234,1.9994899220764637,1.711588341742754,0.4247638024389744,1,-9.321152459830046,-9.313705336302519,-14.12785155698657,0.15468394174247188,0.1409585212098878,1.1369330651963525,0.135745036157417,0.875,OPEN,-9.321152459830046,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.554764956235886,,,,,,,one_aux_S,0 11 6 25 17 3 27 26 13,0.924966395 0.890282631 0.470880568 0.252887428 1.53043485 0.273007333 0.643425584 2.98418212,WITNESS,pure-path one_aux_S,,5.888938903808594e-05,0.00011038780212402344,0.08666038513183594,56.69921875,56.69921875,56.69921875
mtn_knn,30,36,mtnknn_N30_seed36,ok,30,73,0,29,0,6,8,9.070378720760345,5.121486186981201,1.4735279381275177,1.2197767198085785,0.5803468525409698,1,-7.850602000951767,-7.8266992419958115,-12.718336969614029,0.14758702177467573,0.12184121386973319,1.1734789702269355,0.11526783333755042,0.8571428571428571,OPEN,-7.850602000951767,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-5.68092805147171,,,,,,,one_aux_S,0 6 20 22 12 26 25 4,0.201223955 0.139660761 0.312141031 0.572025716 0.291629016 0.811192274 2.12315583,WITNESS,pure-path one_aux_S,,6.127357482910156e-05,9.822845458984375e-05,0.08818650245666504,56.7734375,56.9921875,56.9921875
mtn_knn,30,37,mtnknn_N30_seed37,ok,30,75,0,29,0,8,10,11.430179446935654,2.920175075531006,2.0579371750354767,1.7637625336647034,0.6760568469762802,1,-9.66641691327095,-9.647563517093658,-12.292417347431183,0.24463814564391284,0.14403533624922707,1.004383498200556,0.13716223144977677,0.8888888888888888,OPEN,-9.66641691327095,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-5.978656530380249,,,,,,,one_aux_S,0 18 8 5 11 22 25 12 13 6,0.439919829 0.256467849 0.125414357 0.882265747 1.50035822 0.232901961 0.355761975 1.56957948 0.177706987,WITNESS,pure-path one_aux_S,,6.222724914550781e-05,0.00011610984802246094,0.08689665794372559,56.546875,56.765625,56.765625
mtn_knn,30,38,mtnknn_N30_seed38,ok,30,79,0,29,0,8,10,2.3409181982278824,6.2568840980529785,1.1955533549189568,1.0185241475701332,0.36872459203004837,1,-1.3223940506577492,-1.3121022135019302,-7.402248941361904,0.023383426174502845,0.4085758676485192,2.9382666349604367,0.3867520012128098,0.8888888888888888,OPEN,-1.3223940506577492,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.8397232368588448,,,,,,,one_aux_S,0 16 17 27 8 28 25 9 4 15,0.184111699 0.0761506185 0.177029207 0.132887304 0.0729982778 0.538990915 0.156445533 0.0583259761 0.208510861,WITNESS,pure-path one_aux_S,,0.00012803077697753906,0.00022649765014648438,0.13950610160827637,56.73828125,56.95703125,56.95703125
mtn_knn,30,39,mtnknn_N30_seed39,ok,30,72,0,29,0,7,9,3.002142161130905,8.745659828186035,3.6030639708042145,3.0943603217601776,1.5878497958183289,1,0.09221816062927246,0.09672179818153381,-8.144738018512726,0.024519445074225127,0.9334611547334661,3.043553181233202,0.901877771344518,0.875,LIGHT_EDGE_SUM,0.09221816062927246,closes BOTH legs at once,,ok,0.47364115715026855,0.708052784204483,0.47364115715026855,0.5320734679698944,1.005714625120163,one_aux_S,545,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00014400482177734375,0.0004544258117675781,0.13860321044921875,56.53125,56.53125,56.53125
mtn_knn,30,40,mtnknn_N30_seed40,ok,30,80,0,29,0,6,8,10.92821741104126,7.408736705780029,0.9762972220778465,0.8041943535208702,0.3420916721224785,1,-10.12402305752039,-10.123253591358662,-17.360656894743443,0.12292038716168101,0.06700296022831571,1.2584591860078653,0.06307611021524809,0.8571428571428571,OPEN,-10.12402305752039,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-8.809618405997753,,,,,,,one_aux_S,0 2 13 10 9 18 8 14,0.375674963 0.133299515 0.132893324 0.038634412 0.195671991 1.09450066 0.29584828,WITNESS,pure-path one_aux_S,,6.628036499023438e-05,9.846687316894531e-05,0.08828282356262207,56.5859375,56.5859375,56.5859375
mtn_knn,40,1,mtnknn_N40_seed1,ok,40,96,0,39,0,7,9,7.563297688961029,4.4889020919799805,1.408354490995407,1.207878977060318,0.5182881504297256,1,-6.355418711900711,-6.345300905406475,-10.643845289945602,0.120349149556348,0.14482926249597805,1.239397621045089,0.13973985269287528,0.875,OPEN,-6.355418711900711,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.084798201918602,,,,,,,one_aux_S,0 19 22 38 11 29 7 5 13,0.220409855 0.163385093 0.129626378 0.163064823 0.207594469 0.35173136 2.06317544 0.359024137,WITNESS,pure-path one_aux_S,,7.915496826171875e-05,0.00013780593872070312,0.08691573143005371,56.765625,56.765625,56.765625
mtn_knn,40,2,mtnknn_N40_seed2,ok,40,99,0,39,0,8,10,9.2954942882061,4.260664463043213,1.6348604736849666,1.3697341857478023,0.5266106873750687,1,-7.925760102458298,-7.9157249899581075,-11.921298277564347,0.13635628856770385,0.14070132672851948,1.1666864251381697,0.13098189947653222,0.8888888888888888,OPEN,-7.925760102458298,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-4.150500071235001,,,,,,,one_aux_S,0 16 36 6 32 25 35 24 7 4,0.567644119 0.378513426 0.551762104 1.10132992 0.276636988 1.81843102 0.0122417687 0.278704643 0.319460452,WITNESS,pure-path one_aux_S,,6.461143493652344e-05,0.00014853477478027344,0.08601522445678711,56.66796875,56.66796875,56.66796875
mtn_knn,40,3,mtnknn_N40_seed3,ok,40,101,0,39,0,7,9,10.080915197730064,6.152065277099609,1.8693805672228336,1.5153239704668522,0.909087747335434,1,-8.565591227263212,-8.559571977704763,-14.36359990760684,0.11704449462634896,0.1442292326517069,1.2524310772166816,0.13152659735269398,0.875,OPEN,-8.565591227263212,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.5149447210133076,,,,,,,one_aux_S,0 30 7 21 1 18 37 11 36,2.7439754 1.16663218 0.477321774 0.876152992 0.0535302423 1.13471794 2.34046459 1.54635072,WITNESS,pure-path one_aux_S,,8.296966552734375e-05,0.00012493133544921875,0.08469319343566895,56.9375,56.9375,56.9375
